,user_id,created_at,ip,QID11_TEXT_translated
3998,813467915,2024-02-14 18:44:08.808491,0.0.0.0,
3999,816535763,2024-03-18 17:32:51.561979,45.12.24.157,in my free time i like to cook and travel
4000,816731292,2024-03-07 14:11:34.760958,0.0.0.0,
4001,816908270,2024-02-14 21:52:01.489857,0.0.0.0,
4002,816967586,2024-03-07 14:16:48.354816,89.209.224.90,I am a creative person who likes to make beauty out of something
4003,818547250,2024-02-22 16:09:50.401264,0.0.0.0,
4005,820589886,2024-03-29 19:46:44.598246,185.200.62.156,"I'm a budding entrepreneur. I go in for sports and love dancing. Every day I improve myself in making coffee. I love to drive, travel and ride a bike with my girlfriend"
4006,820857722,2024-03-16 17:16:18.938732,176.119.118.166,Stubbornly resistant
4007,821086479,2024-03-27 16:11:09.578205,0.0.0.0,
4008,386972843,2024-04-04 15:57:29.247459,128.124.172.189,I am interested in a little bit of everything
4009,822281598,2024-04-14 12:29:07.307101,185.237.75.13,"I like to do sports, watch Formula 1"
4010,822344223,2024-02-28 17:01:48.792713,78.27.161.135,"My personality type is INTJ. I like to finish things to the end and I sometimes have too much perfectionism in the performance of any task, so I can perform a task longer than others in the pursuit of achieving the ideal. I like to do things with my hands, sing, dance and adore everything related to the beauty industry, make-up and self-care. I love learning new languages ​​and analyzing language differences and their impact on human behavior and social attitudes. Also, I am interested in the topic of the structure of the world and its origin, so I usually relax and unwind by watching or reading various resources on the topic of space and quantum theory."
4011,822630548,2024-03-24 09:24:01.927528,176.121.4.93,"I am a responsible, stress-resistant person"
4012,822927367,2024-03-08 20:00:54.122112,0.0.0.0,
4013,823443045,2024-02-27 11:48:47.835443,212.90.60.186,"Hardworking, attentive, calm"
4014,824352021,2024-03-07 14:18:59.690520,37.73.5.167,"I love concreteness in work, setting tasks for other people. Work is the most important thing for me, success comes before everything.
Responsible, fun."
4015,824823919,2024-04-14 20:30:12.514982,178.137.175.25,I love creativity and find myself in it
4016,811254528,2024-04-04 16:26:49.519001,188.163.75.89,"Workaholic, family man"
4017,828521011,2023-12-26 01:15:30.355537,37.57.213.57,"inquisitive, responsible, versatile"
4018,829080771,2024-04-08 20:27:09.069539,46.211.107.113,A person who loves his work
4019,829997653,2024-03-29 16:33:11.186622,37.73.192.198,An interventionist who sometimes likes the noise and commotion of the company
4020,830315983,2024-03-14 08:00:32.312346,0.0.0.0,
4021,831296597,2024-03-09 15:53:13.183371,128.124.25.137,Responsible
4022,831515110,2024-03-06 13:10:38.403267,95.158.41.208,"I am an introvert, I like activities related to creativity (sculpting from clay, drawing, appliqué)"
4023,831521862,2024-02-12 20:22:47.510282,0.0.0.0,
4024,833368259,2024-03-06 07:10:56.731908,0.0.0.0,
4025,833662682,2024-02-27 17:42:00.065652,188.163.30.90,"I love my job, so I do it flawlessly"
4027,835933742,2024-03-07 15:19:50.442259,31.144.196.231,I am an open person who loves reading books. It is also safe to say that I am a hardworking and responsible person who is not afraid to face significant challenges.
4028,835963348,2024-04-11 20:11:19.218571,178.95.102.97,"I am a very sociable person. I love my daughter. I am engaged in housekeeping, I like to sew. I love trying new things."
4029,837084352,2024-02-27 11:18:51.703258,178.93.32.6,Cool dude)))
4030,837402480,2024-03-01 23:53:09.534492,185.177.191.228,"An introvert with a pragmatic approach to life, I often try to improve the process at work in order to finish it faster)"
4031,837485870,2024-03-07 14:21:24.535412,0.0.0.0,
4032,837557294,2024-02-28 22:11:53.231820,0.0.0.0,
4033,837596551,2024-03-29 11:42:08.180228,178.133.200.207,a creative person
4034,837793425,2024-03-12 17:44:14.479361,176.37.27.193,"I have been living in Kyiv with my boyfriend for the past year and a half, we have a great relationship. Since the beginning of the war, my parents and most of my relatives have remained in the occupied town in the Kherson region, and I communicate with them very little.
     For the past two years, I have been constantly looking for a job. Since she lost it in the first week of the war, and now designers without knowledge of the English language at least at the B2 level are useless to anyone. Therefore, I am actively studying it now."
4035,838439795,2024-03-26 12:55:01.095384,77.121.157.108,I love to walk; in my youth I went hiking in the mountains.
4036,838473463,2024-04-14 19:20:02.267038,185.102.186.188,"I am a very cheerful person who sees the positive in everything. Optimism will definitely save humanity! I don't like being alone.
I like my job, so my attitude is very positive.
I really like to draw, read books, ride a bike and walk along beautiful streets."
4037,839094325,2024-01-14 14:07:24.764858,62.16.6.204,"Responsible, purposeful."
4038,839378952,2024-03-07 15:19:23.351916,88.155.168.20,"I am hardworking, I take responsibility for my work. I like to work in security and receive goods, work in warehouses."
4039,839624840,2024-04-08 11:26:25.815364,0.0.0.0,
4040,200686197,2024-04-04 20:19:43.857842,89.134.7.75,Attentive to details
4041,382909438,2024-04-06 04:29:45.569288,91.123.155.1,I don't want to do that
4042,840402497,2024-03-07 15:19:36.579871,194.44.34.205,I take my work very seriously and responsibly
4043,841833532,2024-03-07 15:19:34.241123,93.175.200.29,"I take a responsible approach to work, my favorite activity is communication with people."
4044,841952118,2024-02-21 11:09:25.328408,0.0.0.0,
4045,842049729,2024-02-26 00:14:11.071369,0.0.0.0,
4046,843168569,2024-03-27 15:59:55.956680,0.0.0.0,"Active, cheerful, ambitious young mother, interested in cars and new technology. I love to read and experiment in cooking"
4047,843341555,2024-03-17 00:10:25.569668,0.0.0.0,
4048,843404135,2024-03-07 14:31:53.391277,0.0.0.0,
4049,843436421,2024-03-28 21:20:12.421979,0.0.0.0,
4050,843637815,2024-02-28 20:29:07.605825,0.0.0.0,
4051,847279524,2024-02-28 18:13:40.679762,159.224.210.92,I want to work online
4052,847335294,2024-03-11 16:48:28.569598,46.211.109.107,"hardworking, optimistic about life, I like trips to the mountains, cycling,"
4053,847940400,2024-03-16 03:00:40.277509,93.170.71.7,Everything is fine
4054,848004221,2024-02-15 17:33:19.857780,93.170.0.247,I responsibly try to teach children to love history
4055,848581023,2024-03-17 07:41:45.695098,176.119.83.59,Meaningless input
4056,848701726,2024-02-27 23:01:40.948398,0.0.0.0,
4057,849340743,2024-02-21 11:09:31.244241,193.106.59.66,"Purposeful, attentive, communicative.
I like cooking."
4058,849982074,2024-03-10 13:38:39.408540,128.124.48.112,"I really like to travel, I organize excursions for children and adults. I can and love to cook, I write poems."
4059,850474467,2024-04-14 16:33:57.958440,91.232.238.71,"I like to spend time with my husband, relax, watch TV, play computer games"
4060,850827489,2024-01-11 17:41:01.282758,0.0.0.0,
4061,850976260,2024-03-11 19:01:50.913123,0.0.0.0,
4062,253632031,2024-04-05 17:14:24.248817,176.120.107.20,"I'm a software developer, optimistic, love trying new things. I collect plants and love to tinker with some technical stuff."
4063,841343885,2024-04-06 03:43:12.243023,91.210.251.11,"I love my child. I like to look for where it's more profitable and buy there, probably that's why this job is. Like travelling. I would pour concrete over the roof."
4064,841716501,2024-02-29 20:25:52.234735,188.163.37.81,"I am interested in politics, technology and design"
4066,852732363,2024-03-24 12:37:36.233312,178.214.199.72,I am a man who likes to rest
4067,852773316,2024-03-07 15:18:41.361220,188.163.9.208,I always take responsibility for my work and meet deadlines
4068,854152478,2024-03-19 17:34:35.467520,176.120.118.159,I work hard.
4069,854905855,2024-03-27 08:37:55.867993,194.104.22.235,Meaningless input
4070,855172316,2024-04-04 05:28:10.211281,46.211.115.134,"Hardworking, unpretentious, smart, intelligent"
4071,855734060,2024-01-11 17:37:15.040014,91.123.151.160,"I am responsible, but indecisive. Developed intuition. Hardworking"
4072,856101361,2024-01-18 06:55:26.059993,0.0.0.0,
4073,856114413,2024-03-22 03:37:18.676130,176.105.201.15,"I am beautiful, hardworking
Attentive and persistent"
4074,856146897,2024-02-26 17:00:25.378049,2a02:2378:107a:75b::1,I do not want to provide this information
4075,857285679,2024-03-21 09:36:13.019292,178.133.145.174,"In my free time, I like to read, cook, I am interested in nature, I am a movie buff."
4076,860850019,2024-03-07 14:11:18.509496,0.0.0.0,
4077,861088379,2024-03-07 14:34:05.138966,95.133.110.141,"Responsible, punctual"
4078,861491854,2024-03-17 05:23:08.871915,188.163.34.130,Fair Punctual.
4079,861751748,2024-03-21 17:04:13.166241,193.56.148.74,"Now I am a mother on maternity leave, I love to cook and my hobby is baking sourdough bread.
I also like to make people beautiful, so I do make-up and eyebrow correction."
4080,862321984,2024-04-10 19:12:55.398555,109.87.22.9,Perfectionist. Remote robot to your liking
4081,863297583,2024-03-22 12:50:18.162592,0.0.0.0,
4082,864191822,2024-03-07 15:52:57.131828,91.243.31.13,I really like my job
4083,184163791,2024-04-06 02:45:27.647087,194.31.237.194,I dream of a large number of powerful projects of my own
4084,378106111,2024-04-06 22:52:29.405204,194.107.231.165,"I love interesting people and new places, creative tasks, different forms of art. I try to look for it in everything that surrounds me"
4085,864755721,2024-03-13 18:14:36.017772,188.163.20.127,"Tanks, needlework, poetry, active recreation."
4086,865865674,2024-02-26 22:40:41.323516,0.0.0.0,
4087,867970086,2024-04-14 11:47:40.901040,91.242.54.242,"Now on maternity leave. There is not enough money. We do not live with my husband, he does not help. Therefore, looking for a job. I like to read, crochet and want to learn how to make jewelry from beads and beads"
4088,867978164,2024-03-07 14:32:45.726299,0.0.0.0,
4089,872264087,2024-03-30 18:39:03.561335,0.0.0.0,
4090,872501663,2024-03-15 17:39:00.752911,5.248.35.222,Meaningless input
4091,872780704,2024-03-06 15:26:08.913088,45.12.26.30,"I am a calm, balanced person who clearly goes to the set goals"
4092,873238899,2024-04-02 19:30:28.948354,46.219.231.228,"An attentive, sociable person"
4093,873240118,2024-03-07 15:18:54.590368,0.0.0.0,
4094,873743355,2024-01-11 18:06:43.148923,188.163.102.50,"I am a 20-year-old girl. In the future, I want to open my own business and also travel a lot"
4095,874404304,2024-03-25 17:10:57.139272,0.0.0.0,
4096,874621821,2024-03-10 07:12:08.078430,88.155.194.147,"Self-improvement, cryptocurrencies, business"
4097,875097359,2024-04-02 21:12:52.445931,46.133.133.3,"Responsible, friendly"
4098,875463369,2024-03-07 14:11:31.549561,0.0.0.0,
4099,877369228,2024-03-20 11:44:32.353729,91.225.165.151,"Responsible, shy"
4100,877897590,2024-03-07 16:00:38.856761,176.98.71.160,Likes to spend time with benefit
4101,877914841,2024-03-07 14:17:31.097222,87.76.255.36,Responsible
4102,269174024,2024-04-07 12:49:11.094770,178.215.169.6,Meaningless input
4103,878479357,2024-02-12 17:25:04.549997,109.197.220.130,I love cars
4104,879170040,2024-03-07 15:19:17.099934,176.37.155.80,I am a mother of two beautiful children
4107,881206700,2024-03-25 12:01:19.781089,188.163.9.85,"I love animals, I do my favorite thing, drawing pictures brings me pleasure, I am smart and I like to grow in my business"
4108,881461472,2024-03-07 14:16:12.464823,188.163.22.217,"I live in Ukraine, I am 32 years old, I have two beautiful children"
4109,882937562,2024-04-11 19:34:39.541941,77.47.224.73,"I like to work with people. Sociable, cheerful, friendly. I have three favorites"
4110,883669755,2024-02-27 09:14:46.341530,0.0.0.0,
4111,883714879,2024-03-07 15:45:09.421544,0.0.0.0,
4112,884040698,2024-01-09 22:57:49.550830,0.0.0.0,
4113,884318638,2024-02-12 17:05:40.547567,0.0.0.0,
4114,885809746,2024-03-07 14:21:30.102980,88.155.151.10,Hardworking
4115,886236475,2024-03-21 04:02:52.198996,46.211.250.137,Don't want
4116,886333283,2024-02-12 16:43:39.792997,77.121.220.86,"I work as a teacher of foreign languages, I teach foreign literature, I have an education in psychology, and I often use all this knowledge in my work."
4117,887393541,2024-04-01 07:32:58.822794,176.38.37.216,"An open, active and creative person, I always take responsibility for my work."
4118,889290483,2024-03-12 10:44:29.220677,188.163.73.34,Attentiveness
4119,889891158,2024-04-04 09:03:43.925164,178.165.32.102,I am studying to be a pastry chef
4120,890801819,2024-02-27 19:45:30.528350,0.0.0.0,
4121,892385166,2024-03-07 15:19:47.495493,94.124.166.144,"Responsible, self-critical, I work for results. They are interested in medicine and the nail industry."
4123,893095285,2024-03-09 11:47:50.023836,2a02:2378:1022:95b2:8550:d415:1ae8:1bc6,Rest is a garden and a vegetable garden
4124,893432306,2024-02-26 17:26:14.413972,0.0.0.0,
4125,894080192,2024-03-07 14:12:31.709529,0.0.0.0,
4126,894539364,2024-01-12 08:08:04.073841,193.201.198.89,I work and studied in the field of finance
4127,893901106,2024-04-05 07:38:15.485817,185.31.84.2,"A purposeful, active person. I like order everywhere. My work is difficult, I cannot say that I am delighted with it. Favorite things: growing flowers, watching TV series, walking, reading books (novels, detective stories)"
4128,904065272,2024-04-09 15:17:24.695556,46.133.138.102,I love everything related to medicine. I love animals. I am interested in active sports.
4129,895900583,2024-01-20 12:40:21.806355,0.0.0.0,"Responsible, serious, fair"
4130,896110560,2024-01-06 08:09:09.251956,0.0.0.0,
4131,896170300,2024-02-24 13:15:30.137415,0.0.0.0,
4132,896957514,2024-03-07 14:13:11.122001,45.151.237.216,"Now on maternity leave, the main thing that comes first is the development of children, I want to go to work and continue to look for myself"
4133,897879812,2024-03-10 13:13:30.807858,91.218.97.22,"I love my job, I want to travel more, learn languages ​​and devote time to creativity"
4134,900871043,2024-01-18 18:13:40.454702,85.238.106.87,Gorgeous
4135,901038305,2024-03-18 15:59:25.438479,0.0.0.0,
4136,902735918,2024-03-05 17:12:33.321498,0.0.0.0,
4137,903049235,2024-03-07 14:33:14.654978,193.56.12.198,"I like reading books, cross-stitching and beading. Interested in topics from psychology. I like to work with numbers"
4138,903238991,2024-03-07 14:14:45.750210,0.0.0.0,
4140,904436584,2024-03-07 16:01:33.215011,77.120.135.70,"Purposeful, self-confident"
4141,905178829,2024-03-07 14:21:20.524489,0.0.0.0,
4142,905879584,2024-02-21 13:06:47.929518,0.0.0.0,
4143,906614876,2024-01-18 05:45:56.770352,0.0.0.0,
4144,907109810,2024-03-06 19:47:30.350306,89.105.247.90,I try to include creativity in all spheres of life
4145,910964726,2024-03-07 15:19:22.206488,94.230.196.169,I treat work responsibly and attentively. I often change my activities.
4146,912449551,2024-04-14 20:14:23.991402,188.163.53.28,Well
4147,912549360,2024-04-06 06:22:41.451338,37.73.25.193,I have no desire to share
4148,134052010,2024-04-07 19:26:39.353184,188.163.35.85,"Like everyone, I hope for the end of the war as soon as possible, so that we can plan something. Now I work and try to spend my free time in the fresh air."
4149,903288773,2024-03-20 15:31:45.217457,95.67.35.84,"Purposeful, I work for results"
4150,925997309,2024-03-21 15:53:28.696853,178.133.88.153,"I am a sales consultant, I work, I like to communicate with people, cheerful, intelligent, funny"
4151,912946373,2024-04-04 19:14:10.291437,185.162.20.85,"I work at the university, I like it.
But as much as I work, he thinks that I do not have a decent salary.
I like to spend time with children."
4152,914271468,2024-03-07 14:16:35.287764,0.0.0.0,
4153,914305148,2024-03-07 15:19:02.067133,128.124.140.234,Gospodar
4154,914461679,2024-03-07 15:55:36.368456,0.0.0.0,
4155,915993476,2024-03-25 17:01:29.275363,88.155.54.182,"I love animals, music, I don't like work"
4156,917322300,2024-03-30 16:54:26.339855,46.211.248.71,I like everything related to nature
4157,918403999,2024-03-13 19:43:27.614440,0.0.0.0,
4158,918781229,2024-03-30 15:17:17.846819,194.79.23.15,"An honest, responsible person, a handmade garden"
4159,920013957,2024-03-05 14:54:48.718374,0.0.0.0,
4160,920093387,2024-03-30 15:21:39.464973,185.19.6.122,Responsible
4161,920200095,2024-03-07 14:29:58.481131,45.132.58.75,I believe that work should bring pleasure
4162,920478953,2024-03-15 09:23:28.155002,94.131.215.251,"My goal is to earn for my children, although I am on maternity leave, I am not sitting still"
4163,921038642,2024-01-30 02:36:23.654637,0.0.0.0,
4164,921081618,2024-02-28 19:22:55.690641,0.0.0.0,
4165,921325020,2024-04-08 14:06:38.492192,0.0.0.0,
4166,921455366,2024-04-05 19:08:37.633634,195.177.124.227,Meaningless input
4167,922126225,2024-03-16 09:08:13.509667,178.133.0.3,"Responsibility, punctuality, honesty.
Artistic activities"
4168,922319976,2024-03-07 15:18:56.079423,0.0.0.0,
4169,923506090,2024-03-21 00:58:23.225731,88.155.243.177,I'm a sigma
4170,925211707,2024-03-02 11:27:06.250615,0.0.0.0,
4171,925279465,2024-03-04 13:13:23.529423,0.0.0.0,
4172,926371097,2024-04-13 18:52:29.652196,88.155.192.44,"Cheerful, responsible and communicative"
4173,917263726,2024-03-16 20:58:28.961069,31.42.178.54,"I am hardworking, I worked 2 jobs before my maternity leave, I want to try online work during my maternity leave 😊"
4174,926574487,2024-03-07 15:18:38.466487,0.0.0.0,
4175,201572510,2024-04-08 18:43:54.497220,192.162.140.34,"I am responsible, honest, I do my work on time and conscientiously"
4176,926715972,2024-04-09 14:52:59.521504,141.170.244.186,"An introvert, I like solitude, but communication with friends is also very important to me. At work, she is very responsible and demanding both of herself and of her subordinates."
4177,927025427,2024-04-08 20:28:04.024542,31.43.62.94,"Sociable, creative, creative, responsible, punctual."
4178,927136902,2024-03-31 10:35:46.202107,176.111.178.125,Responsible and purposeful
4179,927238179,2024-01-04 13:10:56.160588,118.99.92.119,"I’m a hard-working person so it’s difficult to keep a life-work balance for me, but I like it so far."
4180,928160124,2024-03-07 14:30:28.398705,37.73.228.10,"Hardworking, responsible, honest"
4181,929267774,2024-03-07 14:24:36.750170,93.127.110.129,I am very kind and love to help people
4182,929797505,2024-04-07 05:09:04.524524,93.175.238.238,Scrupulously and meticulous
4183,930474374,2024-03-07 14:16:37.345885,37.73.203.210,"I always take responsibility for any work, I always answer honestly and confidently,
I always try something new and interesting🫶🏼"
4184,931488828,2024-03-24 12:43:04.327799,178.214.199.72,Aroshoimpprolo on Sunday evening can you what do you think
4185,932303747,2024-03-09 17:18:31.564391,0.0.0.0,
4186,932600354,2024-03-13 08:43:05.895446,2a02:2378:1026:1035:df0:6e44:aeaa:4179,"In the future, I plan to open a cosmetics store and a manicure studio"
4189,933811606,2024-03-30 13:43:48.266971,109.81.81.74,Don't know
4190,936149187,2024-03-25 05:28:49.623630,91.221.234.139,"Responsible, interested"
4191,936248132,2024-03-07 14:18:04.639918,0.0.0.0,
4192,938087947,2024-03-07 15:18:37.618855,0.0.0.0,
4193,939340346,2024-03-07 14:25:21.504259,46.174.68.37,N
4194,939543647,2024-03-20 10:38:44.596929,91.236.99.242,"Unemployed, love cats"
4195,939762992,2024-02-14 18:11:49.621259,0.0.0.0,
4196,940533533,2024-03-22 19:02:55.835091,45.12.24.215,"I love my job, and in such a difficult time I try to think positively"
4197,940571909,2023-12-31 07:57:58.304163,0.0.0.0,
4198,937139334,2024-01-17 15:31:52.316543,62.205.158.24,"I take care of the child, I paint"
4199,275217887,2024-04-09 11:37:42.186492,91.236.250.15,"I am a creative person, I like to listen to many genres of music, I perceive my own self-expression through the prism of creativity. I am fond of photography, cycling, technology and computer games."
4200,941974656,2024-02-28 06:29:51.734982,0.0.0.0,
4201,942062040,2024-01-17 10:20:10.384012,178.133.180.239,love patron dog
4202,942140374,2024-03-07 16:02:48.396400,5.180.128.84,"I like to draw, sing and play the piano, and also write poetry"
4204,944258894,2024-04-06 18:02:38.714872,178.133.245.79,Very responsible
4205,945275112,2024-04-02 09:14:05.497844,0.0.0.0,
4206,945565066,2024-03-18 17:07:21.156958,2a02:a31b:c442:ca00:68b4:2598:80e:bc69,"I love to cook, learn new things, look for myself further in this life"
4207,947365545,2024-03-07 14:14:57.968868,176.105.209.23,"I am the mother of a son, a beautiful son, I left maternity leave to work. I work with people and land. I like the work, it's interesting. I used to like dancing, but now I don't have time for it"
4208,947782013,2024-03-07 15:45:10.244897,77.222.156.247,"I like to communicate, draw, help people and animals, work hard and hope to increase my income through surveys."
4209,948840601,2024-02-28 08:45:45.176050,0.0.0.0,
4210,949600568,2024-03-07 14:15:58.138153,141.170.235.219,"Driver, I love my work, my family. I like to relax with friends. I like cars"
4211,949851162,2024-03-17 19:32:46.086570,0.0.0.0,
4212,951124567,2024-02-27 11:04:08.572869,0.0.0.0,
4213,951302836,2024-04-02 15:02:54.562893,0.0.0.0,
4214,953764069,2024-04-10 19:18:12.766962,91.234.74.206,I am looking for additional implementation opportunities
4215,954040501,2024-03-04 16:01:58.479652,0.0.0.0,
4216,954129196,2024-03-07 14:36:43.280851,2a02:2378:11e8:7bfa::1,I like to travel around Ukraine and the world. Visited 31 countries. I also do gardening and flowers in the country. Creating landscape design herself. I like to do needlework.
4217,954672243,2024-03-09 06:03:15.630266,188.163.22.74,"I like to study, I like children, flowers, animals, nature."
4218,956327754,2024-03-05 13:47:21.540136,0.0.0.0,
4219,957627978,2024-04-15 09:48:00.623490,188.163.98.185,"I am kind, sociable, do not like stressful situations and try to avoid them. However, I can't say exactly what I like to do, probably cooking"
4220,958454093,2024-03-14 12:23:16.248086,178.137.169.51,"Calm, often sad because of the war, currently sedentary, listening and understanding. I treat my work responsibly, I consider it important that the team is adequate."
4221,958874556,2024-01-15 17:45:00.896766,46.150.86.10,"I like to read fiction, detective stories, fantasy. I play mobile games. I like to walk and spend time with my family. I like to learn new things. I am not afraid to learn and learn something new. I don't really like criticism, but if it's constructive, I'll listen carefully. I believe that all problems and conflicts can be resolved."
4222,959302052,2024-03-16 11:15:33.443409,176.122.118.11,"I am a sales manager in the beauty industry, always open to communication and always ready to help customers find the perfect product for them. My personality is a combination of warmth, professionalism and great attention to detail."
4223,959514076,2024-02-12 17:05:12.452491,91.123.150.49,"When you were born, the world rejoiced, and you cried, live your life so that when you die, the world cried, and you rejoiced.."
4224,240281333,2024-04-09 14:13:26.665544,46.133.153.38,just a guy
4226,960200339,2024-03-06 23:30:04.732358,91.214.85.123,Homosapiens is common
4227,960399486,2024-03-18 21:24:40.063028,37.54.10.187,Why live if you don't benefit?
4228,960722904,2024-03-15 20:55:09.323146,213.174.5.239,"I worked in the online sphere, sold goods, and also took various surveys on the Internet"
4229,963096017,2024-03-14 10:52:11.833610,178.92.246.113,I like to learn something new and try to realize myself in it
4230,964385704,2024-02-28 18:41:11.488910,91.90.11.30,"I'm Kira. My parents gave me a different name, but I think it's strange that we call others the way our parents called us. I love art, psychology and books. And also - I'm trying to forget the pyrokinesis songs.."
4231,965119418,2024-01-11 18:01:10.357809,46.150.64.146,I do everything I can here and now
4232,965796782,2024-03-01 19:34:03.257033,46.211.28.112,"not now, because it's not interesting when I don't understand the text;
ready to work for decent pay, annoying lazy employees;
embroider, read"
4234,965864150,2024-03-05 19:19:45.563620,0.0.0.0,
4235,967222269,2024-03-07 15:19:20.920683,31.134.215.110,"An honest, frank, punctual, persistent person. I work for the result."
4236,968055350,2024-02-27 17:32:13.251854,93.127.21.177,"I like to travel, I like my work"
4237,968409908,2024-03-15 16:40:34.760418,2a02:2378:1022:111e:6cfe:bd16:6d86:218c,"I am a creative person, I have been drawing for 7-8 years, I have a certificate for this, I have been dancing for about 3-4 years as a child. Very positive and open."
4238,968841959,2024-03-07 15:18:43.442184,77.123.2.195,"I love animals, nature, travel and communication. I write poems. I work in the banking system. Sociable and purposeful"
4240,971464579,2024-03-07 14:29:40.159360,2a02:2378:127c:76ac:945e:d3a4:9ac:8c03,I like to work
4241,971771256,2024-03-28 08:51:15.859885,185.159.163.200,"Workaholic, creative person, good imagination"
4242,972013460,2024-03-27 12:52:07.543916,46.211.12.13,This is redundant here
4243,972610310,2024-04-03 19:24:35.389807,93.171.254.9,I try to approach any task creatively. I don't like monotony at work.
4244,972911565,2024-03-13 17:09:27.531806,185.40.51.206,"I have been planning to try online work for a long time, I plan to have additional income and career growth in this direction"
4245,973866843,2024-04-05 19:57:57.260181,95.134.26.198,I am interested in many areas of life and expand my knowledge
4246,974081140,2024-03-07 15:19:05.205292,0.0.0.0,
4247,974286980,2024-03-31 16:45:04.397041,0.0.0.0,
4248,960870909,2024-02-26 17:41:52.317349,91.242.192.117,I like to do
4249,977659824,2024-04-03 15:44:39.432521,2a02:2378:1076:dfb4:a959:741c:aea9:ffa1,"An interesting personality with a temperament, hardened to life, devoted to work as much as possible. I have considerable life experience. I am engaged in a hobby such as a make-up artist, eyebrow artist"
4250,974700155,2024-03-17 20:03:23.836790,146.158.58.12,"I love learning something new, I’m ready to learn if necessary, people feel comfortable with me. In my free time I like to read."
4251,975272351,2024-03-21 11:06:55.761408,94.244.17.168,"I like spicy food, unusual clothes and David Bowie. I have an MRO"
4253,977352167,2024-03-11 20:53:08.470612,0.0.0.0,
4254,978857498,2024-03-06 14:17:08.667737,188.163.34.54,Introvert
4255,979652635,2024-04-01 15:27:35.708328,46.219.211.37,I love animals. I have cats.
4256,979894278,2024-03-27 13:44:01.985884,2a02:26f7:b6c4:4e00:0:4e53:828e:7c98,"I want to earn money for my own needs, I am communicative, a quick learner and ready for something new."
4257,981230335,2024-03-07 14:23:01.919582,95.158.53.16,"I like to read, travel"
4258,981349016,2024-03-07 12:44:11.884473,0.0.0.0,
4259,981900712,2024-03-27 19:52:13.268146,91.202.106.180,"Kind, hardworking, talented, smart"
4260,981986712,2024-03-24 16:22:56.065885,91.196.55.217,"An introvert. I love poetry and art, travel and mountains. I value sincerity in relationships, responsibility and integrity in work"
4261,982008411,2024-02-12 17:20:28.851356,0.0.0.0,
4262,984480865,2024-01-17 09:34:23.420529,104.28.224.94,"Search for new
Photography
Wanderings"
4263,984776043,2024-01-11 17:36:28.210505,0.0.0.0,
4264,985004213,2024-03-07 14:21:34.378810,2a02:2378:126f:450b:75ad:7ccd:1891:e3e7,"Strong-willed, executive, calm, capable. I like to work with people"
4265,985240584,2024-03-04 20:01:01.917391,0.0.0.0,
4266,985493975,2024-02-12 17:09:55.527995,0.0.0.0,
4267,986170757,2024-03-07 15:19:36.922879,2a09:bac2:5887:28c::41:7d,"I am a super person with a lot of opinions, I want to talk about different topics, and I like to express my opinion. I also have a dog and a rat, and I like to be interested in various things for dogs and animals in general, and my opinion would be needed in a survey about pets. I love cleaning, looking for cool cleaning and laundry products. I go to the hall. I do fitness and lose weight. Very purposeful and persistent"
4268,986288195,2024-03-10 06:38:32.969320,88.155.194.147,"Self-improvement, cryptocurrencies, business"
4269,986300704,2023-12-25 18:12:53.520937,0.0.0.0,
4271,987262004,2024-04-13 20:43:49.764773,128.124.161.220,"I am a very kind, friendly and talkative person. That's probably why I like to take all kinds of surveys - I feel like I'm communicating with someone) I'm not working at the moment - I want to start in the summer, and then try to combine studies and work. I really like various decorations and things for comfort in the house and I really like to make presentations - there I can give free rein to my imagination and creativity. I plan to learn web design and work remotely."
4273,224275876,2024-03-25 19:19:45.051876,0.0.0.0,
4274,988692449,2024-03-07 14:30:20.186249,193.238.37.50,"I love cycling, growing flowers, swimming in summer, nature, healthy eating"
4275,988956788,2024-04-14 19:54:24.015934,46.119.101.29,"I like to do massage, to benefit people, because massage is not only about the body, it is also about healing the soul, and I want to help people in this way, but at the moment I am a mother of wonderful sons."
4276,990420892,2024-03-20 07:32:18.857158,31.43.37.195,"I am a woman who wants to know more, I strive for personal development, I am looking for myself, motivating myself by the example of other people. I love my work, I like communication with people."
4278,992661176,2024-03-07 10:01:24.372483,0.0.0.0,
4279,993986411,2024-04-09 14:04:56.124844,46.211.149.87,"An ordinary office worker, whose tasks are repeated from month to month. I like to travel, go to the mountains, adore flowers and nature."
4280,994112347,2024-01-11 17:17:01.302000,0.0.0.0,
4281,994190946,2024-03-07 14:14:21.807087,91.226.34.203,"Responsible, honest, prudent"
4282,994482869,2024-03-07 14:36:33.047152,217.196.161.161,"I'm a Virgo and that says it all. Hardworking, purposeful, punctual. I like everything to be in its place. I prefer family and friends to noisy companies."
4284,996353157,2024-03-13 05:45:45.535966,0.0.0.0,
4285,997688141,2024-03-27 16:27:59.642432,0.0.0.0,
4286,999363792,2024-01-12 17:12:13.293840,0.0.0.0,
4287,1000704232,2024-01-09 07:51:09.355292,0.0.0.0,
4288,1002005607,2024-03-30 20:44:17.401007,188.163.98.42,I am diligent and responsible. I like to spend time communicating with interesting people or learning something new.
4289,1002333312,2024-04-04 15:36:29.358591,159.224.217.37,"I am a competent person, I take my work seriously. I try to be constructive."
4290,1003183482,2024-03-10 06:23:16.902953,178.136.139.122,"Responsible, punctual, quick learner, good at math"
